baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,Sentence1,Sentence2
0.8954079553461589,0.9281143174497515,0.9296193555273052,0.8853723544531609,A camera recorded the event,The camera recorded the event.
0.6982382083905116,0.7546793876731896,0.7932487211124486,0.7026803132063281,A history was recorded,The history was recorded.
0.8876474693603819,0.9014754863602574,0.9107140004961217,0.8737967875178644,A snowman melted away,The snowman melted away.
0.8774621039782117,0.8946151772533124,0.9080010899475021,0.8769660407691755,The package was mailed,A package was mailed.
0.8449457004426574,0.8782351456931554,0.8988811883110905,0.8498210131922689,The plan was successful,A plan was successful.
0.8147922942399652,0.8669931186508245,0.8999615272653029,0.8174031738973089,The aim was accomplished,Aim was accomplished.
0.8441058318090989,0.8959430206086267,0.9125963577208069,0.8423207214349486,The hardship was endured,Hardship was endured.
0.9082690102872529,0.9237381455981036,0.9230646433447874,0.8990470982231963,A hope was kindled,The hope was kindled.
0.8852952682943733,0.9116956214586655,0.9250098134690359,0.8843380432925307,The destination was reached,A destination was reached.
0.830842509618782,0.8603351259851852,0.872406808788411,0.8214559374790088,The cafe was charming,A cafe was charming.
0.842771109401691,0.8855995696217486,0.9103933279224734,0.8378927918612619,A schedule was set,The schedule was set.
0.859603394144097,0.8833097748586993,0.9078065988859311,0.8518574972045825,A goal was set,The goal was set.
0.8611677122620087,0.8745577958165129,0.8854312782471377,0.8622176085011168,The image was striking,An image was striking.
0.9458044224981319,0.922420000399633,0.9252409511075634,0.9358988961175323,A ship sailed on the horizon,The ship sailed on the horizon
0.8799535752500002,0.9212957216417614,0.9332217737049835,0.8895952766557151,A destination was reached,The destination was reached.
0.8713973874757643,0.9107505584848812,0.9259563652809316,0.8699884356725064,The direction was clear,Direction was clear.
0.8754442207152973,0.9077729611861935,0.9144067883406826,0.8740046607469651,A difficulty was conquered,The difficulty was conquered.
0.8778312763835798,0.8525365111784609,0.8628593794472996,0.8764587962284468,The street is busy,A street is busy
0.8829257003378054,0.8934841050722552,0.9054414649576878,0.8788678064657189,The table was ready,A table was ready.
0.8915981801444296,0.9067441562125971,0.9048388133660269,0.8826612512803628,A teacher helped the student,The teacher helped a student.
0.7477899139735168,0.7877172817668345,0.8224974918562465,0.7451124176169727,The novel was compelling,A novel was compelling.
0.8441058318090989,0.8959430206086267,0.9125963577208069,0.8414740687745765,The hardship was endured,Hardship was endured.
0.8215410868176712,0.8633009487736638,0.8862039858399132,0.8213128763750925,The happiness was contagious,Happiness was contagious.
0.8491638155076568,0.8829383724750989,0.9087956834113278,0.8534751809153072,The outcome was positive,An outcome was positive.
0.7448553515144734,0.8337225464314592,0.8654695939549443,0.7375449665316277,The involvement was appreciated,Involvement was appreciated.
0.8751285177871472,0.9046791872188634,0.9163824269383727,0.8814118963139618,A improvement was seen,The improvement was seen.
0.8823924136602024,0.9051602136143971,0.9063666626704919,0.8824932148513853,A guest arrived,The guest arrived.
0.8177802752793515,0.8393393640118163,0.8563204028308478,0.8148823642979359,A victory was won,The victory was won.
0.8491638155076568,0.8829383724750989,0.9087956834113278,0.8592339419310135,The outcome was positive,An outcome was positive.
0.853704356091229,0.8840521191519655,0.8924370325114181,0.8491941058914124,A goal was achieved,The goal was achieved.
0.8228622384463179,0.8643946868537518,0.8853028927862475,0.8250598182223062,The observatory monitored the stars,An observatory monitored the stars.
0.8767818300357524,0.9043520844816102,0.917877525273399,0.8729902176254338,The assignment was submitted,Assignment was submitted.
0.7617068060366154,0.7687288869202764,0.7981937085866055,0.7540139190275593,The team celebrated,A team celebrated
0.8329731423642653,0.8137560369461302,0.833918430100512,0.831466769583989,The tree is tall,A tree is tall
0.8536920155744218,0.8753682698831731,0.8961886212234474,0.8525533279090596,A conversation was started,The conversation was started.
0.9128433457366141,0.9065496550173604,0.9067248268848994,0.9039480725035309,The dog barked loudly,A dog barked loudly
0.859021713134478,0.8774890061534042,0.8747328822615981,0.8500983559734359,The phone vibrated gently,A phone vibrated gently.
0.8531095685827834,0.891286224018911,0.9058051997273161,0.8331543470985876,The confidentiality was maintained,Confidentiality was maintained.
0.8456604657778408,0.8805816558247423,0.8998805712654646,0.8453702099381111,A memory was created,The memory was created.
0.9012263969484038,0.8641244254185861,0.8650797117582939,0.8960643272015365,The restaurant is busy,A restaurant is busy
0.8938807451425934,0.9086293173254036,0.9210698279923012,0.8932095406948695,The community prospered,A community prospered.
0.9012516043063077,0.9314974595483403,0.9286688003465091,0.89387090603118,The snow covered the mountains,Snow covered the mountains.
0.8349148696836313,0.8708839895528325,0.8924992841156443,0.8222759228265435,The achievement was recognized,Achievement was recognized.
0.8801214592631436,0.9192094591176267,0.9186988038902415,0.8840221766694139,The opportunity was seized,An opportunity was seized.
0.7770161570411398,0.8207112371331722,0.8598452802772223,0.7795107041478556,The challenge was overcome,A challenge was overcome.
0.8410499016000492,0.8939018324039759,0.9103954765221977,0.8427206169400933,The solution was effective,Solution was effective.
0.8784131088557532,0.8643692153333484,0.870210356367115,0.8671472097253552,The desert is hot,A desert is hot
0.7186134189390588,0.7479592607677075,0.744677947155514,0.7120703126515667,A country progressed,The country progressed.
0.9045473459583087,0.8783136116135719,0.8756319278286128,0.8876599299602336,A team worked collaboratively,The team worked collaboratively
0.8800318054026014,0.9015509122216657,0.9017639978515226,0.8782994320117072,A skill was developed,The skill was developed.
0.8913014536533213,0.9300851353130752,0.9369726081169428,0.8919682018432882,The solution was innovative,Solution was innovative.
0.8738717191891227,0.9018925868947262,0.9163493891573079,0.875871367154357,A loyalty was shown,The loyalty was shown.
0.8748263813649831,0.891923214513416,0.8901980093841315,0.8653151335611738,A gift was received,The gift was received.
0.8640675835513781,0.8658546057812804,0.8634037270828496,0.8562847951304685,The prize was accepted,A prize was accepted.
0.7573464209436008,0.8327138999050433,0.8671334848754334,0.7617620829182752,The design was effective,Design was effective.
0.930802226545709,0.918104963424534,0.912108646633057,0.9201373343574726,The phone is ringing,A phone is ringing
0.8586448595067251,0.8685950112778353,0.8728610121272666,0.8552680263140422,A problem was encountered,The problem was encountered.
0.924757941037453,0.9332957023896367,0.9329756587002772,0.9149301224128246,A painting hung on the wall,The painting hung on the wall.
0.8845199328950084,0.9176529300474237,0.9304518522255396,0.8766856108881999,A target was reached,The target was reached.
0.8138702270513356,0.8173239108920599,0.8434144061660453,0.8071555615378472,The lake is calm,A lake is calm
0.6745179707068489,0.7501078127218423,0.7971544197028063,0.6844529940989749,The discussion was productive,A discussion was productive.
0.9596367257885358,0.9649265161403955,0.9607950392458624,0.9574911729540734,The sea is vast,The sea is vast.
0.8895606396489173,0.9179008529548434,0.9305713346984048,0.8857536506982022,The dessert was sweet,Dessert was sweet.
0.785705228907182,0.8316609302754138,0.8685110818112451,0.7861992138967882,The era ended,An era ended.
0.8950274420460079,0.9241594582059556,0.9206380270768119,0.8927612656046993,The assistance was invaluable,Assistance was invaluable.
0.7476555722883973,0.8094524882497249,0.84457346297395,0.7501124519153568,The experience was valuable,Experience was valuable.
0.8915051132443728,0.9188866340630087,0.9354571963116595,0.8932805742759303,A thank you was offered,The thank you was offered.
0.8638618243287292,0.8964499098602587,0.9181879023939947,0.8616408244312466,A reservation was made,The reservation was made.
0.9183909812365801,0.9286103346669432,0.929241679327555,0.9140423216481804,The voice was powerful,A voice was powerful.
0.8484923730388847,0.8784970923301412,0.8910751377351402,0.8458008597543701,A friendship developed,The friendship developed.
0.8025338026895387,0.8410732764525594,0.8660760408842191,0.802543419115008,The event was memorable,Event was memorable.
0.9179916366017637,0.9296156720965801,0.9263468192528505,0.9108502714700809,A picture hung on the wall,The picture hung on the wall.
0.8551698267304978,0.8864488538627986,0.8945692458684502,0.8543355447781192,A compromise was made,The compromise was made.
0.8728536848560225,0.9087474476708353,0.919308973953187,0.8705924585820627,The presentation was elegant,Presentation was elegant.
0.8601082226490746,0.8819527846366715,0.8883594900156797,0.8579019245727366,The emotion was intense,An emotion was intense.
0.8643258023851581,0.8944407051403527,0.8979488447493365,0.8616871114349902,A car drove down the street,The car drove down the street.
0.9501854136729551,0.9576240825294065,0.9558301114457931,0.9383972997621527,The country is beautiful,The country is beautiful.
0.7735689262088272,0.8380684270878356,0.8645727588248006,0.77510228359555,The solution was effective,A solution was effective.
0.8713994166789958,0.9184457338707074,0.9322567330386904,0.8630207209175831,The error was corrected,Error was corrected.
0.8499114397463307,0.8761766879242986,0.8894774202522344,0.852400937919287,A traveler explored the area,The traveler explored the area.
0.7838276723215791,0.8609139716926355,0.8740315040878595,0.7923385813981845,The concession was appreciated,Concession was appreciated.
0.93556121539055,0.9367165685658263,0.924154881384774,0.9315099807017317,A black hole warped space-time,The black hole warped space-time.
0.8619159351291804,0.8868171827238758,0.9120001072902039,0.8559623626160093,A presentation was delivered,The presentation was delivered.
0.8694817872644516,0.9134501545958932,0.9206437153058243,0.8661227159370033,The research was extensive,Research was extensive.
0.8296895474649786,0.8630772958069566,0.8749799094212265,0.8302862867783122,The idea was brilliant,An idea was brilliant.
0.7884787041807457,0.8330370974213241,0.8664683690664071,0.8046953416754004,A skill was mastered,The skill was mastered.
0.9123207567647371,0.9193849251198626,0.9266657129475475,0.905643744634811,A cloud covered the sun,The cloud covered the sun.
0.8623807498480709,0.9064942903750368,0.9210363499954097,0.8556489173718139,A step was made,The step was made.
0.8391529982351462,0.8721199259361448,0.8826096073238551,0.8375299532513886,The story was preserved,A story was preserved.
0.7712226815447646,0.817777063502243,0.8584751122359913,0.7819315768613552,A question was answered,The question was answered.
0.8848087767919303,0.9108186355860963,0.9255543740964925,0.8806166499367092,A target was achieved,The target was achieved.
0.8295822456788594,0.8588351432188833,0.8840253901138564,0.841374086878452,The finding was significant,Finding was significant.
0.8605740207465911,0.8302035082744799,0.848366418528496,0.8601092937598518,A bird sang a song,The bird sang the song
0.871124679555446,0.9181677364250537,0.9291711943247822,0.8723031954128573,The instructions were clear,Instructions were clear.
0.8916733308120072,0.9012730602309511,0.8865654876950071,0.8894592443866103,A giraffe reached for the leaves,The giraffe reached for the leaves.
0.885380700945743,0.9108193394460364,0.9126678131383978,0.868814903946833,The examination was successful,Examination was successful.
0.885772348761301,0.9219551358665401,0.9228733841515322,0.8844239869624176,The spirit was strong,Spirit was strong.
0.910264167477097,0.920168441858219,0.9319215501094986,0.9042350881385305,A thank-you note was written,The thank-you note was written.
0.7307051206668194,0.8217459891573238,0.8447476957732113,0.7477622876261838,The insight was valuable,Insight was valuable.
0.9467781770235593,0.9547014742344513,0.9549026979533304,0.943298511519268,A healthy lifestyle was adopted,The healthy lifestyle was adopted.
0.8814513517148004,0.9195350989499327,0.9181733417128892,0.8848686934398201,A lesson was learned,The lesson was learned.
0.9088344953879726,0.9315250402876141,0.9178322830089647,0.9027266897819276,A telescope peered into the cosmos,The telescope peered into the cosmos.
0.9096598898878069,0.9318292440536791,0.9338592573126254,0.9026568417159773,The mailman delivered the mail,A mailman delivered the mail.
0.8570541644228347,0.8782984854461016,0.8861186310064054,0.8564657042109889,A discovery was made,The discovery was made.
0.9068704908273182,0.9250669475519173,0.9313557480338774,0.8929591673801516,A leader guided the team,The leader guided the team.
0.8741348162249875,0.9106954037731619,0.9227731163052744,0.8717793654650128,A laugh was heard,The laugh was heard.
0.8709764984559314,0.8862258571027242,0.8987416524421922,0.8657028782363013,A peace was established,The peace was established.
0.9171922345357716,0.9359017368897657,0.942695848908425,0.9136593240158922,The expectation was high,An expectation was high.
0.804501218566559,0.8608253431490189,0.890930302260955,0.800199413468634,A progress was made,The progress was made.
0.8221649727114351,0.8772570703195643,0.8867289733303539,0.8245804804488661,A difference was made,The difference was made.
0.8796369989155203,0.8919033843313152,0.8982589501894613,0.8703694686936553,The experiment was successful,An experiment was successful.
0.8359546187437809,0.8580591391655157,0.8693685444371989,0.827007108688724,A contribution was made,The contribution was made.
0.9032800837688082,0.9235338381916562,0.9326332613486238,0.9030624371694804,A culture was celebrated,The culture was celebrated.
0.9153234745804201,0.9409904172002289,0.9311651533510479,0.9157534120306852,The café is cozy,The café is cozy.
0.7386579064240426,0.7347363279621429,0.7739204585029723,0.7367084953566887,The ship docked safely,A ship docked safely
0.8371106865803783,0.8785093248180686,0.8781662450066904,0.8405710432461413,The lamp illuminated the room,A lamp illuminated the room.
0.9145024556099564,0.8946979188628987,0.9038408531178995,0.9024566523474619,The cake was delicious,Cake was delicious
0.8310069138078204,0.8054838671228195,0.8240758824924378,0.8229833335085068,The jungle is humid,A jungle is humid
0.9250099479240017,0.9031380827325011,0.8922787153942663,0.9176437454303642,The letter arrived,A letter arrived
0.9547502445401601,0.9584389337352293,0.956857249569657,0.9483020145812964,The pilot announced the flight's departure,A pilot announced the flight's departure.
0.7921493296377795,0.8454134696795915,0.8736494723636392,0.7998532925480921,A problem was solved,The problem was solved.
0.8801214592631436,0.9192094591176267,0.9186988038902415,0.8826479599139729,The opportunity was seized,An opportunity was seized.
0.8814513517148004,0.9195350989499327,0.9181733417128892,0.8690419689473394,A lesson was learned,The lesson was learned.
0.8147922942399652,0.8669931186508245,0.8999615272653029,0.8163511904426166,The aim was accomplished,Aim was accomplished.
0.8760110111625312,0.9139325426222197,0.923617997397544,0.8690819897891673,The adventure was exciting,Adventure was exciting.
0.9044907587258231,0.9305598227967113,0.9130434248910768,0.8955430098235946,A train pulled into the station,The train pulled into the station.
0.8425916796667664,0.8778978852406951,0.899776740692188,0.8383253764459908,The puzzle was completed,Puzzle was completed.
0.9177573263664167,0.9393061997638168,0.9242376729944987,0.9074044847817263,A waiter served the drinks,The waiter served the drinks.
0.8311512187177386,0.8515460824467871,0.8810667149169766,0.8291048157246886,A study was conducted,The study was conducted.
0.7457997826624345,0.8027300628955616,0.83296060878879,0.7513079836824863,The farm was productive,A farm was productive.
0.8390326237635017,0.8881791077845388,0.9109725288062823,0.8410208134261502,A test was passed,The test was passed.
0.867119027393346,0.8977289891090434,0.9206663731837673,0.8644757843749411,A meal was prepared,The meal was prepared.
0.9056825281395182,0.9311420856143955,0.9402831210293964,0.9055108527586759,A reconciliation was achieved,The reconciliation was achieved.
0.8532719894214471,0.8845257991060815,0.9054374686106266,0.8506939317951698,The outcome was positive,Outcome was positive.
0.9040583519806467,0.910390367999351,0.9057838693574098,0.892500349468478,A sculptor meticulously worked,The sculptor meticulously worked.
0.889801541678026,0.9336303549328762,0.9390755029255984,0.8956289925273704,A dream was realised,The dream was realised.
0.7873460371295874,0.791344327943605,0.8141300136436184,0.7849023167690976,The city is large,A city is large
0.8615343930230349,0.8907808927962549,0.906971601874809,0.8577048907418845,The capacity was realised,Capacity was realised.
0.8820678560769868,0.9141539464839784,0.9165930786433276,0.8733659903720622,A transformation occurred,The transformation occurred.
0.8749078591805423,0.877395551930458,0.8847724864671442,0.8691186373856663,A relationship was formed,The relationship was formed.
0.8432177219429067,0.8543397529592757,0.8481477274099616,0.8254662646578392,A theory was developed,The theory was developed.
0.8613904253296825,0.9068146679725775,0.9148321392775554,0.8529790113835153,The concept was innovative,Concept was innovative.
0.8799182574243621,0.9123151505478168,0.9242462894003113,0.8830155761828966,A resolution was found,The resolution was found.
0.8414003810067153,0.8587531607353271,0.8939383151389864,0.8465426076846801,The impact was significant,Impact was significant.
0.9086202732699897,0.9244186050393943,0.9265426243658986,0.9070730725489095,A feeling of joy emerged,The feeling of joy emerged.
0.9385021731889258,0.9565385641474984,0.9549533458617315,0.9324353269779415,A new beginning was started,The new beginning was started.
0.8985396547496087,0.9035831197714995,0.906146770159288,0.8772490066936164,The poem was moving,A poem was moving.
0.8452347628534688,0.8705150639075117,0.8752186205918997,0.8313531373226091,The sculpture was impressive,A sculpture was impressive.
0.8140380030223021,0.854188687631924,0.8870016588608811,0.8088101678046764,A conversation was had,The conversation was had.
0.8552640916595189,0.8835054710899538,0.9022935145072011,0.8564369309014247,A photograph was taken,The photograph was taken.
0.9332409905886961,0.9177329133871068,0.9204159733283934,0.9278824679062337,The coffee was strong,Coffee was strong
0.8527708095747022,0.9056058787513325,0.9171867703466461,0.8527038674279173,A step was taken,The step was taken.
0.8514764622178875,0.8956852891377152,0.9079769155482256,0.8325787108448774,The arrival was welcomed,Arrival was welcomed.
0.917889885800554,0.9371118719394912,0.93906408661862,0.9094382397706967,A relationship blossomed,The relationship blossomed.
0.904676957442718,0.92167012636451,0.9111693603589806,0.9056658148504304,A comet streaked across the sky,The comet streaked across the sky.
0.8179891902832108,0.854267655867103,0.8728631588851056,0.814724800956492,The satellite orbited the earth,A satellite orbited the earth.
0.8016201301516345,0.8641146175333844,0.8858411614667381,0.8068236478509824,The ambition was ignited,Ambition was ignited.
0.8028818626268749,0.8488524669267788,0.8777916428101897,0.808178949701204,A goal was accomplished,The goal was accomplished.
0.7817698554825878,0.8500114917682331,0.8780934173405276,0.7821499327052278,The ability was enhanced,Ability was enhanced.
0.7448553515144734,0.8337225464314592,0.8654695939549443,0.7544112490122318,The involvement was appreciated,Involvement was appreciated.
0.8636879232919981,0.8763085573413032,0.8746076133490945,0.86027960241894,A play captivated the viewers,The play captivated the viewers.
0.8830989359614367,0.9007138984868323,0.9197416437750077,0.877104686788976,The legacy was carried on,Legacy was carried on.
0.8527708095747022,0.9056058787513325,0.9171867703466461,0.8545582481733565,A step was taken,The step was taken.
0.8761707755544805,0.861519028934002,0.8747417194702581,0.8645734450994952,The library was peaceful,A library was peaceful
0.8814513517148004,0.9195350989499327,0.9181733417128892,0.8848720462408514,A lesson was learned,The lesson was learned.
0.850930814558531,0.8895552219959366,0.9051190425640789,0.8517933852209829,A story was told,The story was told.
0.9217204183926948,0.9454697121317042,0.9479026587730612,0.9226576807344418,The reunion was joyful,Reunion was joyful.
0.8830168950372098,0.8992341601670608,0.896086776311201,0.8745132214190412,A success was celebrated,The success was celebrated.
0.8986663717418211,0.9282611205778687,0.9420386419066795,0.8986674248645536,The expectation was high,Expectation was high.
0.8754442207152973,0.9077729611861935,0.9144067883406826,0.8728419742043454,A difficulty was conquered,The difficulty was conquered.
0.8140288964465102,0.8783608672040154,0.8979383428087415,0.8153645099770348,The tool was efficient,Tool was efficient.
0.905002024805551,0.8946388204629226,0.9021660192931288,0.8922733285417849,The boat rocked gently,A boat rocked gently
0.9008625742542639,0.9309534673923118,0.9266723425291402,0.9065551229344195,The warmth spread through the room,Warmth spread through the room.
0.8187719242163634,0.8474247035437745,0.8553350861021576,0.819416539401405,The achievement was remarkable,An achievement was remarkable.
0.8845828200092366,0.9149511610470485,0.9260821099612687,0.8837263147092314,The service was excellent,Service was excellent.
0.9504595234145096,0.9313431170681392,0.9307578854701126,0.937723685599072,A river thawed,The river thawed
0.8666123333682603,0.8923083054166088,0.8948464434738501,0.866022110113573,A letter was received,The letter was received.
0.9537221834906997,0.9493295246481788,0.9370256660328131,0.9439159336089376,The birds are singing,Birds are singing
