baseline_similarity,mean_shift_similarity,regression_similarity,Sentence1,Sentence2
0.569813317994111,0.5702330968004778,0.7249431005624045,The dinner was delicious.,She may visit her aunt tomorrow.
0.45529026853105603,0.4543835061971649,0.7285793713680205,The firefighter rescued the family from the fire.,The bees might be buzzing.
0.6240366263177204,0.624260206785402,0.8148480747896676,He can solve that math problem easily.,The theory was proven.
0.5702753705744348,0.5698046081200674,0.7828337033148183,The friends enjoyed a fun outing.,The implication was positive.
0.5792822653360725,0.5788270400951253,0.7711893339999423,The support was unwavering., The humidity is extremely high.
0.6706398973226033,0.6712749513207793,0.7826912949883542,The museum was fascinating.,The threat was grave.
0.3925094913612843,0.39538004114361475,0.7810724860743192,The crickets chirped in the night.,Proficiency was demonstrated.
0.6137058714896915,0.6134116256757554,0.7249735214089832,The strike was called by the umpire.,The machine was built by the engineer.
0.5029116729760956,0.5004896780303443,0.7330934730751921,The train traveled swiftly across the country.,The reduction may have been substantial.
0.6551524601666313,0.6507949333360089,0.7447414794601106,The moth cleverly eluded the bat.,The toad sat on a lily pad.
0.6356548544121019,0.6336186574980547,0.7846424580257767,The witness was questioned by the lawyer.,The lion is outside the trees
0.5340535630756365,0.5335348542231575,0.7213685103547667,The judgment was unjust., He tends to be a good friend.
0.5106011558582433,0.5121362205187245,0.7393558012786859,You explained clearly,The order was executed.
0.5354592572499436,0.5324247910095983,0.7491350370448258,The letter was received.,The turtle did not slowly lumber across the path.
0.6125800565518055,0.6121043894276377,0.7122613258302044,There were nearly 300 stars visible in the sky.,The cricket produced a rhythmic chirping pattern.
0.6117556538877141,0.6133495887472198,0.7808913632213088, The wind was very gentle.,The help was offered.
0.6229261752117857,0.6245237741580468,0.8188162301086682,The concept is abstract.,The speech was inspiring.
0.5265785073061063,0.5257310731215397,0.6664209079254357,The lawyer prepared cases,I lost three buttons.
0.6529153387143778,0.6546909379149428,0.8387053572092287,The laptop is in the bag.,The forest is dense.
0.5383778379056715,0.535954585832834,0.6763860131108408,The growth was experienced.,She loves unconditionally.
0.5407098260990677,0.5398397289147394,0.7207917763747054,The snow blanketed the ground,The plant is in the corner
0.5214155704557111,0.5226371234952265,0.7704407409003963,The satellites orbited the Earth.,The skill was outstanding.
0.5202719063175661,0.5202704890013372,0.7622542300684161,The family was helped by the social worker., The plants could die.
0.5196595668472814,0.519932094232112,0.6650061566286377,The coach motivated the team.,The defendant was found guilty by the jury.
0.5999387306379955,0.5975795055737957,0.7611943484872226,The result was favorable.,The building stood tall against the skyline.
0.4821405952588103,0.4842365594589689,0.7256920494443988,He planted approximately 160 trees in the park.,The satellite approaches the Earth.
0.6472674329689927,0.6441644206744831,0.7760440162058644,He composed a beautiful symphony.,The society did not progress toward equality.
0.5368615584434133,0.5354066498367889,0.7217036966768369,The friendship is genuine.,He wrote over 40 essays.
0.4983614167435152,0.49716894982563187,0.7417005103363703,The investor funded the startup.,It may be a busy day.
0.5512760344441188,0.5526589451469852,0.7718800808612247,They can travel to Europe.,The physician examined the patient.
0.5735545391491996,0.5741720183569065,0.7432165182817285,The fans admired his talent.,The foxes hunt cleverly
0.5750958789643702,0.57281285623374,0.6932294140965932,The building is not tall,The garden contains 5 roses.
0.45279887689680937,0.45295703145561733,0.7542328393715475,The design might be stylish.,The hawks hunt fiercely
0.5944714409160756,0.5913923241187155,0.7534249305930372,The architecture is impressive.,The glaciers slowly moved across the land.
0.5047383390348097,0.5058988119787164,0.8004995620701048, Many houses are situated on this street.,The painting was beautiful.
0.5512180280160668,0.5527808140013275,0.6972325213308892,Their time was volunteered by the parents.,Giraffes reached high leaves
0.5771384889745874,0.578491787623562,0.6633071698602853, The message is extremely concise.,We respond thoughtfully
0.49326581988513907,0.4922334950900583,0.7504319986040175,He won numerous awards.,The lion thundered majestically.
0.6047382684155025,0.6069002931645613,0.7419922037783647,She took photographs of the scenery., The team scored many goals.
0.5488289193090201,0.5520057499942099,0.7771752381263144,The ocean waves crash loudly,Gratitude was sincere.
0.47337738683615116,0.4721715250149268,0.7194761145609077,The inventor patented their invention.,The cloud drifts over the mountain
0.4202262306453145,0.41939622330240983,0.6779532201583783,Arctic foxes survived harsh winters,The game was played by the team.
0.6253719844325091,0.6290203116869182,0.8229219152588411,The bird is on the tree.,The journey is long.
0.41950999484760565,0.41781674988950335,0.7199162554575111,The bees pollinated the flowers efficiently.,The hypothesis is supported.
0.6299163554405547,0.6280174012931921,0.8033931722879664,The solution was effective, The team is remarkably efficient.
0.499714971789034,0.49587987293893254,0.7486482823735386,He spent 25 hours studying.,The stars shone brightly in the darkness.
0.5559959925165672,0.5576025847954398,0.8152388185222904,He built four birdhouses.,The future was uncertain.
0.6203786478064413,0.6211226000997647,0.7622735559048436, The milkshake was extremely thick.,The rest was restorative.
0.5419710568701619,0.5424014632230323,0.788700320832083,He supported various causes.,The stars sparkled
0.46269544574999855,0.4610691078550164,0.7826518682001855,The galaxy contains billions of stars, The outcome is negative.
0.6672319718594615,0.6663445061988036,0.7971629093667709, The scientist conducted many experiments.,The repairs are necessary.
0.47851353580598127,0.4757670699729231,0.6583998692820037,The boat sailed upon the lake,The game could end in a draw.
0.43054680540011164,0.42871055321704954,0.6973937783003388,She received numerous awards.,The supply chain was managed by the logistics team.
0.4490685718669895,0.44674280249325315,0.7134707271656724,The composer structures complex pieces,The canoe is on the riverbank
0.6413926994717264,0.6404941989056421,0.7887993812219449, The interface was complex.,The restaurant may be busy.
0.6812843718268806,0.6826863066056603,0.8407212658777224, The economy is shrinking.,The technology was advanced.
0.4998412085994528,0.5003232306888421,0.7475556931526781,The team did not win the championship.,The legend left a lasting legacy.
0.535575740489485,0.5340841866643131,0.7975858507443178,The spaceship travelled through space,The vacation was relaxing.
0.5641140608634976,0.5622246214154556,0.8252505309244057,She is a student.,The carpenter built a chair.
0.6755344988209844,0.6737513422156958,0.76609742225206,The musician did not play a beautiful song,A short story was penned by the writer.
0.5481771309692789,0.5455700773413109,0.7026780165738895,The bluebirds sang beautifully,The twelfth-grader could have graduated from high school.
0.45174474158861877,0.4508673836527276,0.6706547586309174,He does not like to swim,The team won the game.
0.5430528621427809,0.5437452039543806,0.651893617870319, The farm raised a massive flock of chickens., There are many houses in this town.
0.5178285423824326,0.5171069005884877,0.7904245821680741,The world leader advocated for global cooperation.,The trees did not sway gently
0.5214753084707663,0.5226549829745771,0.7701151386056353,The ability was remarkable.,A delicious meal was prepared by the chef.
0.617370860146903,0.6166331366698733,0.7448546807798324,We may need to hire an extra staff member.,She read at least 110 books last year.
0.466193631826169,0.46852960024039525,0.7739124176263242, The cat might jump on the counter.,The team strategically planned their approach.
0.5249798644459011,0.5235645244188019,0.7613903889980106,The clock is on the mantelpiece, The movement was sluggish.
0.6023896693589681,0.6015017898661479,0.7799798232159724,The nurse administered the treatment.,High standards of quality were maintained by the business.
0.4872501894251873,0.4867256698665599,0.7208285325581791,The impact was considerable.,Honey was made by the bee.
0.6035522047198394,0.6028341767351302,0.7768733610963303,The fashion was created by the designer., The kite is near the clouds.
0.5799314566828766,0.5824550206815846,0.8027270436079285,The air was fresh and clean., The dedication was lacking.
0.6008492015288601,0.6012225159811395,0.7783404175766118,The plants are vibrant.,The adaptability could have been impressive.
0.5666931582227633,0.567078152088142,0.8253522269576319,The eagles soared high above the mountains.,The strategy was effective.
0.5881450065770581,0.5877385006603761,0.7399030829112767,A debate ensued,The organizers successfully concluded the conference.
0.7008882277436153,0.7038425581909294,0.7538749917652997,She bought about 60 pairs of socks.,I ate 12 cookies.
0.5594728937278215,0.5604663436057158,0.7967733031521119,The statue was carved by the sculptor., He answered several questions.
0.5133533709346809,0.5096580877229582,0.7786390961849364,The tsunami could have flooded the coastal areas., The chair is away from the window.
0.6198903761827389,0.6163701565459045,0.7603983060011865,He fixed the car.,The shrimp is on the plate.
0.5271352600663874,0.5263582184858606,0.7490967041026964,The sun did not set in the west,He can fix the car.
0.5502234119508824,0.5529180694603977,0.687956579549855,The atmosphere was positive.,The asteroid approached Earth
0.5714353304219661,0.5695407371130249,0.7037484279610201, He devoted countless hours to the project.,The snail secreted a trail of mucus.
0.5773901654312196,0.5762736213882415,0.7195759847457779, The workflow is chaotic.,The organization effectively managed its operations.
0.6679567953717913,0.6627700138441402,0.7284913601229144,The design is elegant.,The picture hangs beside the fireplace.
0.5268670955508683,0.5238202422256256,0.7319474041632112,The customer ordered food.,The decline may have been temporary.
0.5395469767351591,0.5414567729583011,0.7714378656221994,The set designer builds sets,The team achieved its ambitious goals.
0.5976767815224895,0.5960793852148887,0.7611496040561648,The experience might have been transformative.,Their lines were memorized diligently by the actors.
0.6083157333442415,0.6087015505254217,0.722958365280812,The conviction is unwavering., Disagreement is a possibility.
0.5581156176870838,0.5595569138517734,0.7616355851815502,The arctic hares skillfully evaded their predators.,The recovery might be strong.
0.6407681743507355,0.640300745893554,0.7971311061489272,A host greeted them warmly., The dialogue is extremely engaging.
0.6501215020371364,0.6515719922418044,0.7823623454011435, The hatred is extremely intense.,He developed a unique plot.
0.5858854456395597,0.5859033962923066,0.7130568949614224, The kite flew near the clouds.,The dog can fetch the ball.
0.6057087965818173,0.6027629439410664,0.7168328911372748,The student did not thoughtfully answer the questions.,The waitstaff were effectively supervised by the manager.
0.6196516017361282,0.6177711435161068,0.7239096542476386,The cook prepared the meal.,The cats meowed softly.
0.5191839822620234,0.5195349481277409,0.7148277292625239,The lakes reflected the sky.,The promising startup was funded by the investor.
0.6928143827156998,0.693442222572006,0.7747883487144469,People walked steadily,She bought four dresses.
0.47995867647658497,0.4830495775470933,0.7388022242063474, The day is gloriously sunny.,The secret was concealed.
